join_date,last_purchase_date,age,gender,location,number_of_site_visits,number_of_emails_opened,number_of_clicks,transaction_id,transaction_amount,campaign_id,AvgOrderVal,customer_lifespan_days,Customerlifetime_Years,recency,frequency,monetary,r_rank,f_rank,m_rank,rfm_score,rfm_segment
2024-04-16,2024-05-04,37,0,Elizabethtown,2,2,1,16,9708,1.0,607,18,1,59,16,9708.06,5,4,4,544,Loyal Customers
2021-04-16,2021-09-06,51,1,Amandachester,15,22,8,7,6294,1.0,899,143,1,1037,7,6294.3099999999995,1,2,3,123,Others
2024-02-08,2024-04-15,34,1,East Chadview,18,6,1,22,15050,,684,67,1,79,22,15050.42,5,5,5,555,Best Customers
2021-05-07,2023-09-28,19,1,East Karen,213,61,71,22,9772,1.0,444,874,3,392,22,9771.52,3,5,4,354,Frequent Customers
2021-12-31,2023-09-13,43,1,Smithmouth,225,96,37,18,9935,1.0,552,621,2,333,18,9935.42,3,4,4,344,Others
2022-03-25,2022-08-03,59,0,East Jared,48,15,12,24,17864,1.0,744,131,1,699,24,17863.73,2,5,5,255,Frequent Customers
2020-10-03,2021-07-10,59,1,Cannonville,74,27,9,16,13432,1.0,840,280,1,1095,16,13432.44,1,4,5,145,Big Spenders
2024-01-16,2024-04-28,66,0,Greeneborough,42,7,7,24,12272,2.0,511,103,1,73,24,12271.82,5,5,5,555,Best Customers
2022-06-16,2023-10-13,68,1,South Gregory,126,90,27,21,11963,,570,484,2,266,21,11962.79,4,5,4,454,Frequent Customers
2020-07-21,2022-05-10,28,1,Jillhaven,36,53,59,12,6576,3.0,548,658,2,904,12,6575.54,1,3,3,133,Others
2021-08-31,2022-10-29,22,1,Dawnchester,130,10,6,17,10363,,610,424,2,619,17,10363.1,2,4,4,244,Others
2023-07-18,2023-11-24,24,0,Lake Randyberg,17,3,8,5,3454,2.0,691,129,1,227,5,3454.36,4,1,2,412,Others
2022-12-23,2023-09-18,45,0,East Mitchell,88,8,5,21,13453,,641,269,1,313,21,13452.93,3,5,5,355,Frequent Customers
2021-06-04,2022-01-04,42,1,Jonesmouth,62,27,6,5,5503,3.0,1101,214,1,1003,5,5502.98,1,1,2,112,Others
2022-11-12,2024-03-08,25,1,Anthonyview,128,49,4,8,5912,2.0,739,482,2,235,8,5912.46,4,2,2,422,Others
2023-09-11,2024-05-08,25,0,South Normaborough,95,40,18,24,16062,4.0,669,240,1,57,24,16061.56,5,5,5,555,Best Customers
2024-02-10,2024-02-16,49,0,Julieburgh,1,1,1,13,5902,1.0,454,6,1,137,13,5901.59,5,3,2,532,Loyal Customers
2023-06-02,2024-03-16,39,1,Meaganmouth,101,38,22,19,15192,,800,288,1,117,19,15191.869999999999,5,4,5,545,Loyal Customers
2022-11-13,2023-12-08,62,1,East Michael,36,40,10,6,5490,1.0,915,390,2,265,6,5490.27,4,2,2,422,Others
2020-10-29,2021-08-25,34,1,Gonzalestown,143,9,29,20,17269,,863,300,1,1042,20,17268.77,1,4,5,145,Big Spenders
2020-02-06,2022-02-02,25,0,South Alexandria,229,34,38,10,5812,2.0,581,727,2,914,10,5811.93,1,2,2,122,Others
2021-08-10,2021-08-21,36,0,Josephburgh,2,1,1,23,11913,1.0,518,11,1,1046,23,11912.8,1,5,4,154,Frequent Customers
2023-04-07,2023-07-22,67,0,New Peterstad,46,13,2,22,11140,,506,106,1,350,22,11140.4,3,5,4,354,Frequent Customers
2024-02-09,2024-04-03,25,0,East Evan,20,5,2,22,10226,2.0,465,54,1,91,22,10225.79,5,5,4,554,Loyal Customers
2020-07-18,2022-03-04,49,1,West Darrellview,61,14,45,2,2577,,1289,594,2,906,2,2577.4700000000003,1,1,1,111,At Risk
2020-10-22,2021-07-12,53,0,East Jessica,121,15,15,1,202,,202,263,1,1231,1,202.05,1,1,1,111,At Risk
2020-10-02,2021-02-25,51,1,Saratown,16,8,8,1,115,1.0,115,146,1,1246,1,115.12,1,1,1,111,At Risk
2021-01-04,2022-10-03,63,0,Cynthiamouth,170,82,55,11,5703,1.0,518,637,2,646,11,5702.71,2,3,2,232,Others
2021-01-16,2022-02-03,43,0,East Christopherport,161,4,2,22,13910,2.0,632,383,2,882,22,13909.56,1,5,5,155,Frequent Customers
2022-08-01,2023-03-03,62,0,Samuelburgh,49,38,20,13,5091,,392,214,1,488,13,5091.09,3,3,2,332,Others
2023-04-19,2024-05-31,65,1,South Jon,133,42,14,8,6530,1.0,816,408,2,34,8,6529.88,5,2,3,523,Loyal Customers
2023-01-08,2023-02-22,30,0,Harrisberg,17,1,2,3,1794,1.0,598,45,1,497,3,1793.99,3,1,1,311,Others
2022-08-04,2023-04-18,42,1,Port Michele,33,26,13,18,8859,1.0,492,257,1,457,18,8859.43,3,4,3,343,Others
2021-08-26,2022-02-02,23,1,Port Sarahtown,74,5,10,13,5875,,452,160,1,902,13,5875.49,1,3,2,132,Others
2021-12-13,2022-02-26,27,1,New Aaronmouth,31,13,4,15,7743,1.0,516,75,1,860,15,7742.7300000000005,1,3,3,133,Others
2023-02-22,2024-03-08,40,0,New Thomas,68,44,31,25,15605,2.0,624,380,2,141,25,15604.72,5,5,5,555,Best Customers
2023-12-20,2024-02-09,65,1,Caitlynshire,12,7,3,23,15299,1.0,665,51,1,145,23,15298.7,5,5,5,555,Best Customers
2022-10-18,2023-08-23,28,0,Trevorborough,12,40,20,14,7284,3.0,520,309,1,315,14,7283.6900000000005,3,3,3,333,Others
2022-04-22,2022-05-08,25,0,New Dylan,1,1,1,15,6602,2.0,440,16,1,786,15,6602.1900000000005,2,3,3,233,Others
2021-03-25,2021-11-14,25,1,Port Ryan,5,10,19,4,3399,,850,234,1,976,4,3399.15,1,1,2,112,Others
2022-03-10,2022-09-23,34,0,Brownstad,68,38,10,25,13299,1.0,532,197,1,649,25,13299.12,2,5,5,255,Frequent Customers
2020-04-27,2024-02-04,39,1,East Ruthstad,684,173,62,1,76,,76,1378,4,558,1,75.83,2,1,1,211,Others
2021-06-08,2023-07-26,41,1,Dalefurt,96,28,33,10,8020,,802,778,3,393,10,8020.38,3,2,3,323,Others
2023-05-25,2023-11-19,40,0,Port Williammouth,71,5,12,3,3053,1.0,1018,178,1,282,3,3052.77,4,1,1,411,Others
2023-05-25,2024-03-23,41,0,Lake Emilychester,130,53,20,18,11518,1.0,640,303,1,107,18,11518.369999999999,5,4,4,544,Loyal Customers
2022-03-19,2023-05-20,30,1,Morseville,143,79,31,25,17071,2.0,683,427,2,421,25,17071.1,3,5,5,355,Frequent Customers
2020-01-07,2022-07-25,55,0,Powersfort,165,165,72,21,8052,1.0,383,930,3,733,21,8051.6,2,5,3,253,Frequent Customers
2023-07-31,2024-04-08,20,0,Port Noahhaven,36,23,21,19,11304,,595,252,1,99,19,11303.69,5,4,4,544,Loyal Customers
2023-01-11,2023-10-27,34,1,Parrishland,86,21,7,22,12179,2.0,554,289,1,255,22,12179.43,4,5,5,455,Frequent Customers
2021-05-14,2024-01-16,50,1,Seanberg,341,97,56,16,10777,1.0,674,977,3,221,16,10776.96,4,4,4,444,Others
2021-06-17,2024-05-11,47,1,Hinesside,81,61,7,21,15410,,734,1059,3,220,21,15410.34,4,5,5,455,Frequent Customers
2023-04-07,2023-07-28,34,0,North Deannahaven,42,17,4,14,9703,1.0,693,112,1,350,14,9703.16,3,3,4,334,Others
2021-09-15,2022-03-19,37,0,Beasleyland,79,14,3,13,9305,1.0,716,185,1,842,13,9305.21,1,3,4,134,Others
2024-05-02,2024-05-10,23,1,Hensonbury,1,1,1,2,335,,168,8,1,57,2,335.07,5,1,1,511,Loyal Customers
2022-05-31,2023-05-28,38,1,Angelaport,52,60,13,1,162,,162,362,1,738,1,162.26,2,1,1,211,Others
2021-05-01,2023-03-10,20,1,Stevenchester,31,5,33,23,17337,2.0,754,678,2,495,23,17337.329999999998,3,5,5,355,Frequent Customers
2021-05-03,2023-08-01,44,1,Lake Meganchester,156,3,31,13,8753,1.0,673,820,3,357,13,8753.36,3,3,3,333,Others
2022-04-23,2023-09-27,25,1,Robertbury,171,38,17,18,13281,,738,522,2,281,18,13281.279999999999,4,4,5,445,Big Spenders
2021-09-28,2022-03-21,62,1,Melanieville,48,6,11,12,5373,2.0,448,174,1,857,12,5372.99,1,3,2,132,Others
2021-04-13,2022-11-23,25,1,Taylorburgh,226,109,36,17,9236,1.0,543,589,2,591,17,9235.960000000001,2,4,4,244,Others
2021-06-03,2023-04-28,37,1,Freystad,16,130,58,22,10691,2.0,486,694,2,476,22,10691.26,3,5,4,354,Frequent Customers
2021-06-21,2021-07-11,38,1,Christopherburgh,2,1,1,25,15728,1.0,629,20,1,1087,25,15727.7,1,5,5,155,Frequent Customers
2024-03-08,2024-04-15,29,0,Steventown,18,3,2,7,5214,3.0,745,38,1,87,7,5213.78,5,2,2,522,Loyal Customers
2021-03-25,2022-07-20,47,0,Lake Linda,146,64,19,1,208,2.0,208,482,2,1145,1,208.5,1,1,1,111,At Risk
2020-07-31,2023-10-18,43,0,South Mark,352,219,79,7,3259,,466,1174,4,382,7,3258.54,3,2,2,322,Others
2020-10-28,2023-05-04,28,1,Josephville,229,52,27,18,9543,2.0,530,918,3,502,18,9542.76,2,4,4,244,Others
2022-04-09,2022-12-23,61,1,East Oliviafurt,113,11,24,13,9034,2.0,695,258,1,557,13,9033.6,2,3,3,233,Others
2024-04-26,2024-05-08,65,1,Lake Kimberly,3,1,1,8,6562,1.0,820,12,1,57,8,6562.03,5,2,3,523,Loyal Customers
2020-06-25,2022-07-26,24,1,North Kelseyburgh,252,118,21,25,16385,2.0,655,761,3,796,25,16385.01,2,5,5,255,Frequent Customers
2023-05-27,2024-02-17,56,1,South Caitlinbury,116,15,24,23,18185,1.0,791,266,1,138,23,18185.23,5,5,5,555,Best Customers
2024-04-13,2024-05-16,57,1,New Mark,2,5,1,3,1133,1.0,378,33,1,62,3,1132.92,5,1,1,511,Loyal Customers
2024-02-06,2024-04-12,33,0,Lake Matthew,12,3,2,11,9049,3.0,823,66,1,92,11,9048.58,5,3,3,533,Loyal Customers
2021-06-19,2023-08-18,24,0,Port Gabrielleton,39,103,55,11,5891,2.0,536,790,3,319,11,5891.2,3,3,2,332,Others
2023-12-08,2023-12-20,30,0,Ericton,2,1,1,6,1076,2.0,179,12,1,199,6,1075.66,4,2,1,421,Others
2024-02-02,2024-04-02,60,1,Toddland,8,7,4,15,9557,1.0,637,60,1,100,15,9556.62,5,3,4,534,Loyal Customers
2022-06-06,2023-10-07,25,1,Port Michellebury,98,49,31,20,13297,2.0,665,488,2,302,20,13297.38,3,4,5,345,Big Spenders
2021-09-06,2022-01-30,30,0,Stevenmouth,5,21,7,23,11450,3.0,498,146,1,884,23,11449.75,1,5,4,154,Frequent Customers
2021-07-10,2024-03-03,18,0,South Maryport,340,120,57,2,1017,3.0,509,967,3,173,2,1017.44,4,1,1,411,Others
2020-04-15,2021-09-11,56,1,North Karen,201,100,9,18,6876,,382,514,2,1037,18,6876.03,1,4,3,143,Others
2022-06-11,2022-08-15,32,0,Lake Yvonneburgh,5,7,2,8,2645,1.0,331,65,1,690,8,2644.64,2,2,1,221,Others
2021-04-05,2023-10-07,36,0,West Denise,34,121,39,18,9587,3.0,533,915,3,318,18,9586.76,3,4,4,344,Others
2020-09-07,2021-09-20,31,0,Torresland,21,10,14,22,15386,1.0,699,378,2,1018,22,15385.84,1,5,5,155,Frequent Customers
2020-06-01,2022-12-21,23,1,Lake Erin,120,159,71,19,12134,1.0,639,933,3,673,19,12134.27,2,4,5,245,Big Spenders
2020-10-26,2021-04-19,29,0,Lake Anthonyfort,85,17,2,1,1403,,1403,175,1,1301,1,1402.8,1,1,1,111,At Risk
2021-08-22,2022-06-28,33,0,West Richardshire,127,36,6,9,11594,1.0,1288,310,1,773,9,11594.33,2,2,4,224,Others
2022-08-06,2023-12-18,61,1,New Anthonyside,231,8,11,20,11488,1.0,574,499,2,298,20,11488.44,4,4,4,444,Others
2021-05-08,2022-12-28,57,1,East Lisaburgh,263,106,16,14,9518,1.0,680,599,2,623,14,9517.75,2,3,4,234,Others
2021-06-14,2023-01-02,41,0,West Gregorymouth,12,76,45,22,17912,1.0,814,567,2,556,22,17911.52,2,5,5,255,Frequent Customers
2023-06-11,2024-04-24,61,0,Matthewstad,99,32,15,9,3535,,393,318,1,76,9,3535.37,5,2,2,522,Loyal Customers
2021-01-17,2021-12-16,31,0,Tracymouth,133,41,31,4,4685,,1171,333,1,980,4,4685.349999999999,1,1,2,112,Others
2021-12-02,2024-04-08,54,1,Davidberg,195,134,33,25,12634,2.0,505,858,3,102,25,12633.65,5,5,5,555,Best Customers
2021-12-15,2023-01-18,18,1,Lake Gloria,15,67,19,25,14839,3.0,594,399,2,541,25,14839.359999999999,2,5,5,255,Frequent Customers
2021-05-24,2022-01-31,62,0,Brooksfurt,11,36,13,17,7523,,443,252,1,887,17,7522.75,1,4,3,143,Others
2020-05-31,2022-07-06,43,1,New Scottfort,242,98,38,11,6566,3.0,597,766,3,808,11,6565.62,1,3,3,133,Others
2022-05-01,2022-08-11,52,0,Courtneyville,42,17,3,18,8320,1.0,462,102,1,702,18,8319.53,2,4,3,243,Others
2020-11-27,2023-03-09,68,0,Mooreview,357,116,4,3,1801,1.0,600,832,3,482,3,1801.02,3,1,1,311,Others
2023-02-01,2024-03-23,27,0,New Allisonstad,115,65,7,4,4472,1.0,1118,416,2,208,4,4472.14,4,1,2,412,Others
2020-12-20,2022-11-26,54,1,Saramouth,289,78,4,4,3151,,788,706,2,584,4,3150.85,2,1,2,212,Others
2021-04-07,2021-12-02,25,0,South Jasmin,84,34,14,23,11690,2.0,508,239,1,955,23,11689.93,1,5,4,154,Frequent Customers
2022-12-20,2023-10-09,26,1,Christineborough,137,57,15,7,4424,1.0,632,293,1,314,7,4423.7699999999995,3,2,2,322,Others
2021-03-11,2022-11-29,50,0,Schmidttown,216,108,59,2,901,3.0,450,628,2,772,2,900.55,2,1,1,211,Others
2021-11-20,2022-01-28,45,0,Levineport,23,11,5,7,5310,2.0,759,69,1,898,7,5309.64,1,2,2,122,Others
2023-12-20,2024-02-12,36,1,New Brian,1,8,2,18,10408,2.0,578,54,1,142,18,10408.29,5,4,4,544,Loyal Customers
2020-08-10,2023-12-09,25,0,Johnsonview,523,88,32,9,6566,,730,1216,4,433,9,6566.04,3,2,3,323,Others
2020-08-03,2022-06-17,35,0,New Michaelland,75,101,54,18,7244,2.0,402,683,2,787,18,7243.92,2,4,3,243,Others
2020-12-17,2023-03-13,65,0,Smithville,200,147,74,21,12535,2.0,597,816,3,487,21,12535.2,3,5,5,355,Frequent Customers
2023-07-17,2023-10-14,51,1,Port Stephanie,16,14,2,19,10347,1.0,545,89,1,262,19,10347.11,4,4,4,444,Others
2023-11-14,2024-01-26,48,0,New Lisa,13,1,3,11,7543,2.0,686,73,1,158,11,7543.099999999999,4,3,3,433,Others
2020-03-18,2022-06-10,43,1,Walkerport,276,144,34,16,8339,4.0,521,814,3,756,16,8338.52,2,4,3,243,Others
2021-05-10,2023-05-08,18,0,Port Patricialand,256,138,43,3,3166,1.0,1055,728,2,518,3,3165.62,2,1,2,212,Others
2020-05-22,2022-08-30,19,0,Tuckerhaven,278,11,59,6,4999,1.0,833,830,3,808,6,4999.01,1,2,2,122,Others
2022-07-22,2022-11-14,57,1,Port Jessicamouth,44,18,1,4,2687,2.0,672,115,1,637,4,2686.64,2,1,1,211,Others
2020-03-10,2021-12-27,37,0,Sharonshire,273,22,24,21,16563,3.0,789,657,2,941,21,16563.29,1,5,5,155,Frequent Customers
2024-03-25,2024-05-31,53,1,New Danielmouth,25,10,3,7,8318,2.0,1188,67,1,34,7,8318.47,5,2,3,523,Loyal Customers
2021-08-29,2024-03-19,68,1,Littletown,6,102,51,17,12101,,712,933,3,115,17,12101.4,5,4,5,545,Loyal Customers
2022-12-24,2023-06-20,31,0,Gonzalezborough,41,29,4,10,7384,2.0,738,178,1,417,10,7383.610000000001,3,2,3,323,Others
2022-02-11,2024-04-08,68,0,Wilsonstad,14,12,73,17,12727,,749,787,3,169,17,12726.789999999999,4,4,5,445,Big Spenders
2020-08-25,2023-11-07,49,0,Buckleytown,242,44,93,17,6854,2.0,403,1169,4,286,17,6853.81,4,4,3,443,Others
2022-08-06,2022-08-06,39,1,Silvastad,1,1,1,9,4545,,505,0,1,695,9,4544.67,2,2,2,222,Others
2022-12-10,2023-09-19,27,1,New Pamela,96,34,15,18,10604,,589,283,1,365,18,10603.81,3,4,4,344,Others
2021-02-27,2022-04-03,43,0,Scottborough,44,35,14,17,9350,1.0,550,400,2,827,17,9349.84,1,4,4,144,Others
2022-07-26,2022-11-28,62,0,North Patricia,11,8,7,25,20599,1.0,824,125,1,591,25,20599.16,2,5,5,255,Frequent Customers
2023-06-22,2023-11-03,46,0,South John,62,7,3,24,9869,1.0,411,134,1,248,24,9869.24,4,5,4,454,Frequent Customers
2020-12-16,2022-10-16,21,0,Christophershire,58,103,7,23,14154,1.0,615,669,2,631,23,14153.87,2,5,5,255,Frequent Customers
2020-05-12,2022-05-06,64,0,Adrianhaven,236,34,67,14,5255,,375,724,2,982,14,5254.62,1,3,2,132,Others
2024-04-29,2024-05-28,24,1,Brownstad,3,3,1,24,15676,2.0,653,29,1,37,24,15676.28,5,5,5,555,Best Customers
2020-05-15,2023-10-09,65,0,Kaylaborough,346,214,27,25,13159,1.0,526,1242,4,280,25,13159.34,4,5,5,455,Frequent Customers
2020-09-24,2024-01-23,58,0,Lake Angela,99,61,98,9,5447,,605,1216,4,207,9,5446.63,4,2,2,422,Others
2022-09-27,2022-10-29,24,0,Benjaminside,3,4,1,25,17235,1.0,689,32,1,612,25,17234.92,2,5,5,255,Frequent Customers
2023-04-14,2024-05-16,25,0,Simpsonhaven,10,45,28,7,4143,2.0,592,398,2,131,7,4143.12,5,2,2,522,Loyal Customers
2020-03-09,2020-11-19,63,1,Jillhaven,124,22,13,10,6375,,637,255,1,1350,10,6374.59,1,2,3,123,Others
2022-11-16,2023-04-21,46,1,Brettfort,50,13,2,22,11070,1.0,503,156,1,443,22,11070.33,3,5,4,354,Frequent Customers
2023-02-10,2023-03-22,26,0,New Robertstad,7,3,2,2,471,1.0,236,40,1,480,2,471.34000000000003,3,1,1,311,Others
2023-11-15,2024-03-05,51,0,Victoriamouth,22,9,9,22,10563,,480,111,1,119,22,10563.119999999999,5,5,4,554,Loyal Customers
2020-01-14,2024-02-16,58,0,West Timothyton,486,145,50,8,5153,1.0,644,1494,5,195,8,5152.86,4,2,2,422,Others
2023-03-30,2024-01-06,24,0,Wilsonton,37,28,3,6,1923,1.0,320,282,1,187,6,1922.88,4,2,1,421,Others
2022-03-01,2023-04-15,48,1,New Briana,9,67,40,23,11879,1.0,516,410,2,464,23,11879.34,3,5,4,354,Frequent Customers
2020-01-12,2023-07-19,52,0,West David,579,79,74,19,13241,1.0,697,1284,4,374,19,13240.88,3,4,5,345,Big Spenders
2022-02-21,2022-11-19,25,1,Port Heatherport,13,16,18,8,4659,2.0,582,271,1,688,8,4658.5199999999995,2,2,2,222,Others
2024-02-23,2024-05-20,33,0,East Jerry,3,4,1,11,6311,2.0,574,87,1,59,11,6310.84,5,3,3,533,Loyal Customers
2020-05-30,2023-05-05,25,0,Greerland,172,125,26,22,11529,2.0,524,1070,3,564,22,11529.0,2,5,4,254,Frequent Customers
2022-02-18,2023-03-25,61,0,East Gregory,52,41,9,3,1873,,624,400,2,470,3,1873.46,3,1,1,311,Others
2022-03-29,2023-10-09,36,1,Lake Scottton,35,29,35,3,1276,,425,559,2,418,3,1275.62,3,1,1,311,Others
2020-06-28,2023-04-18,44,0,Lake Nicole,310,76,81,14,9479,2.0,677,1024,3,553,14,9478.58,2,3,4,234,Others
2020-11-11,2021-11-14,30,0,Williamston,57,12,18,20,13997,2.0,700,368,2,968,20,13997.33,1,4,5,145,Big Spenders
2020-08-05,2024-05-26,57,0,Fisherburgh,82,66,94,13,9734,,749,1390,4,372,13,9733.51,3,3,4,334,Others
2023-01-01,2023-04-06,25,0,Edwardborough,37,14,5,9,7586,3.0,843,95,1,464,9,7586.25,3,2,3,323,Others
2021-09-10,2021-11-04,25,1,West Josephborough,1,8,2,7,3735,2.0,534,55,1,973,7,3735.33,1,2,2,122,Others
2023-03-24,2023-10-11,25,0,Brendafurt,67,24,11,24,11904,2.0,496,201,1,271,24,11904.08,4,5,4,454,Frequent Customers
2022-09-09,2024-03-14,61,1,Munozport,49,99,42,3,1136,2.0,379,552,2,345,3,1136.09,3,1,1,311,Others
2023-03-23,2023-10-31,47,1,West Ryan,57,3,3,15,6931,1.0,462,222,1,261,15,6930.7699999999995,4,3,3,433,Others
2020-04-07,2024-05-06,26,0,Robertsonmouth,447,69,63,19,13601,1.0,716,1490,5,71,19,13600.55,5,4,5,545,Loyal Customers
2021-04-16,2023-01-03,22,1,West Jillside,281,53,13,7,3811,2.0,544,627,2,597,7,3810.52,2,2,2,222,Others
2020-09-28,2021-04-22,25,1,Mariahaven,91,5,1,1,957,2.0,957,206,1,1291,1,957.26,1,1,1,111,At Risk
2022-03-07,2022-12-12,22,1,South Blake,5,30,17,12,6866,3.0,572,280,1,589,12,6866.39,2,3,3,233,Others
2022-08-08,2023-02-01,25,0,North Kevinfort,62,26,16,21,13384,1.0,637,177,1,518,21,13384.26,2,5,5,255,Frequent Customers
2021-06-18,2023-02-25,58,0,Lake Patriciachester,222,72,5,21,13078,1.0,623,617,2,560,21,13078.0,2,5,5,255,Frequent Customers
2022-10-19,2022-12-27,24,1,Aprilmouth,31,7,5,8,4155,2.0,519,69,1,562,8,4155.070000000001,2,2,2,222,Others
2023-03-07,2024-05-01,21,1,Jonathanmouth,74,72,14,22,10440,,475,421,2,73,22,10440.380000000001,5,5,4,554,Loyal Customers
2021-10-14,2021-10-21,31,0,Kyleville,1,1,1,16,9663,1.0,604,7,1,985,16,9662.91,1,4,4,144,Others
2020-04-09,2023-07-22,42,1,Jefferybury,14,223,13,16,7387,2.0,462,1199,4,461,16,7386.68,3,4,3,343,Others
2023-07-13,2023-11-18,31,1,Stephaniehaven,13,7,7,16,12195,1.0,762,128,1,237,16,12195.08,4,4,5,445,Big Spenders
2023-11-29,2023-12-16,63,1,Haroldmouth,3,2,1,23,14714,2.0,640,17,1,199,23,14714.43,4,5,5,455,Frequent Customers
2020-06-28,2020-07-06,48,0,North Heatherchester,2,1,1,3,1920,1.0,640,8,1,1458,3,1919.98,1,1,1,111,At Risk
2022-05-31,2023-10-09,25,0,Patriciamouth,106,41,43,1,111,,111,496,2,380,1,111.34,3,1,1,311,Others
2024-03-27,2024-03-28,51,1,South Dwayne,1,1,1,23,12605,1.0,548,1,1,96,23,12604.92,5,5,5,555,Best Customers
2020-08-09,2024-04-24,32,1,Heidiberg,156,113,106,1,471,2.0,471,1354,4,1103,1,470.52,1,1,1,111,At Risk
2021-12-19,2022-04-27,37,1,South Johnmouth,33,21,11,22,11666,,530,129,1,807,22,11666.12,1,5,4,154,Frequent Customers
2022-08-02,2023-12-21,47,0,Rowemouth,193,89,16,11,6126,2.0,557,506,2,210,11,6126.34,4,3,3,433,Others
2022-03-23,2022-07-23,53,0,Woodborough,53,17,3,20,12586,2.0,629,122,1,719,20,12586.43,2,4,5,245,Big Spenders
2021-09-17,2022-04-22,67,0,East Leeland,6,35,19,21,10384,1.0,494,217,1,831,21,10384.18,1,5,4,154,Frequent Customers
2020-03-15,2020-11-18,20,1,West Tanya,22,39,2,16,10348,1.0,647,248,1,1326,16,10348.31,1,4,4,144,Others
2022-10-09,2023-08-24,33,0,Mejialand,115,39,2,17,10974,,646,319,1,342,17,10974.32,3,4,4,344,Others
2023-05-14,2023-10-19,25,1,Ellismouth,46,17,1,12,7324,2.0,610,158,1,302,12,7323.97,3,3,3,333,Others
2024-05-07,2024-05-20,52,1,Lake Lindsaymouth,2,1,1,22,12983,3.0,590,13,1,43,22,12983.0,5,5,5,555,Best Customers
2020-02-23,2023-04-22,56,0,South Gloria,143,188,68,6,2976,2.0,496,1154,4,503,6,2975.91,2,2,1,221,Others
2021-05-16,2023-06-01,25,1,Jenniferton,226,135,9,22,13263,,603,746,3,478,22,13263.12,3,5,5,355,Frequent Customers
2022-05-13,2023-11-26,64,1,Port Chelseaville,240,8,25,17,14777,,869,562,2,239,17,14776.98,4,4,5,445,Big Spenders
2022-02-04,2022-09-19,46,1,Garymouth,64,41,8,15,8360,,557,227,1,690,15,8360.36,2,3,3,233,Others
2022-12-19,2022-12-23,22,0,Lake Amandafort,1,1,1,1,284,1.0,284,4,1,559,1,283.77,2,1,1,211,Others
2021-10-10,2022-05-03,25,0,Andreaview,39,40,14,19,11159,1.0,587,205,1,798,19,11159.14,1,4,4,144,Others
2022-11-30,2024-05-06,69,0,South Shawn,98,87,13,2,1553,1.0,776,523,2,347,2,1552.98,3,1,1,311,Others
2023-04-25,2023-05-09,41,1,North Stephanie,4,1,1,6,1790,,298,14,1,420,6,1789.7800000000002,3,2,1,321,Others
2022-02-03,2022-09-28,45,1,North Luke,90,18,1,6,2434,,406,237,1,722,6,2434.3599999999997,2,2,1,221,Others
2021-11-30,2022-09-11,44,0,Williamsborough,98,50,27,23,14753,1.0,641,285,1,674,23,14753.130000000001,2,5,5,255,Frequent Customers
2020-09-24,2022-08-02,66,0,Dianaborough,312,111,8,3,1664,,555,677,2,1158,3,1664.0900000000001,1,1,1,111,At Risk
2023-09-21,2024-03-28,47,0,Monicamouth,9,12,11,5,4377,2.0,875,189,1,159,5,4377.46,4,1,2,412,Others
2021-10-18,2021-12-10,35,0,Jasonport,14,3,3,14,8899,1.0,636,53,1,935,14,8899.27,1,3,3,133,Others
2021-01-15,2023-06-26,28,1,East Nathan,57,125,27,13,5314,1.0,409,892,3,376,13,5313.6900000000005,3,3,2,332,Others
2022-05-21,2023-10-21,53,0,Cherylshire,23,98,28,5,4021,,804,518,2,264,5,4021.04,4,1,2,412,Others
2021-06-23,2022-03-27,67,1,Hillstad,67,30,20,12,6392,,533,277,1,849,12,6391.86,1,3,3,133,Others
2021-08-27,2022-07-17,41,0,Oconnorberg,59,12,26,7,2109,1.0,301,324,1,745,7,2108.77,2,2,1,221,Others
2023-01-18,2024-05-16,18,0,Maryborough,47,46,38,23,13452,2.0,585,484,2,73,23,13452.33,5,5,5,555,Best Customers
2022-11-03,2023-12-10,39,1,Petersenton,99,9,21,20,9064,2.0,453,402,2,206,20,9063.74,4,4,4,444,Others
2020-01-14,2021-07-04,46,1,Diazbury,106,83,29,12,8596,2.0,716,537,2,1095,12,8596.25,1,3,3,133,Others
2021-11-05,2022-05-10,60,1,Leehaven,54,36,2,9,4719,1.0,524,186,1,788,9,4718.98,2,2,2,222,Others
2020-04-22,2022-02-12,24,0,New Rebeccabury,112,115,48,25,13730,1.0,549,661,2,880,25,13730.32,1,5,5,155,Frequent Customers
2022-01-21,2024-01-28,29,1,Lake Shelley,79,131,52,6,4001,1.0,667,737,3,334,6,4000.98,3,2,2,322,Others
2022-06-23,2023-10-29,42,1,Lake Robin,94,57,2,11,5550,1.0,505,493,2,301,11,5550.29,3,3,2,332,Others
2020-02-26,2021-10-25,28,0,Port Kylefort,110,3,6,19,10689,,563,607,2,1020,19,10688.539999999999,1,4,4,144,Others
2021-04-30,2024-05-04,41,1,Robertsland,521,109,69,7,3395,1.0,485,1100,4,218,7,3395.42,4,2,2,422,Others
2021-07-02,2024-05-08,51,1,Whiteport,42,108,76,2,1056,1.0,528,1041,3,902,2,1055.8400000000001,1,1,1,111,At Risk
2022-03-20,2023-02-04,40,0,Youngview,100,58,1,21,12369,1.0,589,321,1,541,21,12369.26,2,5,5,255,Frequent Customers
2024-01-24,2024-03-02,34,1,Port Kristi,3,3,1,25,15201,,608,38,1,122,25,15200.68,5,5,5,555,Best Customers
